Branch,Number,Merged,Author,Title,Report,Beta,Release,SHA,URL,Comment
"main","11094","2026-06-04","app/dependabot","chore(deps): bump com.google.devtools.ksp from 2.3.8 to 2.3.9","Exclude","-","THUNDERBIRD_21_0b1","-","ea1a1243c41f8d695da4cbf2f1a64423aa8b4d28","https://github.com/thunderbird/thunderbird-android/pull/11094",""
"main","11099","2026-06-04","rafaeltonholo","refactor(migration): replace NoOpMigrationManager with K9MigrationManager using QrCodeScannerActivityContract","Exclude","-","THUNDERBIRD_21_0b1","-","c4b3cdebe8291390f6cd5dcda48b91f6dd174792","https://github.com/thunderbird/thunderbird-android/pull/11099",""
"main","11046","2026-06-04","wmontwe","refactor: quality gradle plugins","Exclude","-","THUNDERBIRD_21_0b1","-","80574a55e692018842f0f092ed350dbb75e1e4f9","https://github.com/thunderbird/thunderbird-android/pull/11046",""
"main","11090","2026-06-04","app/dependabot","chore(deps): bump github/codeql-action from 4.35.5 to 4.36.0","Exclude","-","THUNDERBIRD_21_0b1","-","01e408db2225bcee9b8cec7266febb09e9800174","https://github.com/thunderbird/thunderbird-android/pull/11090",""
"main","11103","2026-06-04","coreycb","chore(ci): Set max code for shippable builds to Android app max","Exclude","-","THUNDERBIRD_21_0b1","-","ce2638839e8966c6145646f5ab5fbc56f1fb6dda","https://github.com/thunderbird/thunderbird-android/pull/11103",""
"main","11106","2026-06-04","coreycb","feat(ci): automate versionName bump for point release in shippable bu…","Exclude","-","THUNDERBIRD_21_0b1","-","d253351822932448fd87d841db68be134138c7a7","https://github.com/thunderbird/thunderbird-android/pull/11106",""
"main","10891","2026-06-05","mohitsatr","refactor(message-list): implement LocalMessageUidPrefixProvider","Exclude","-","THUNDERBIRD_21_0b1","-","e676b57d454e32489352c66a5c49a8d27e21aa35","https://github.com/thunderbird/thunderbird-android/pull/10891",""
"main","11081","2026-06-05","varshilsoni","fix: reduce message list widget font sizes for large system font scales","Include","-","THUNDERBIRD_21_0b1","-","66ba9a3a7407ea211d823da49efdce34383107c6","https://github.com/thunderbird/thunderbird-android/pull/11081",""
"main","11105","2026-06-08","rafaeltonholo","docs(thundermail): add RFC for Thundermail add account interim screen","Exclude","-","THUNDERBIRD_21_0b1","-","530ed13dbbd9de00d505571548c8234bbc3fb6f5","https://github.com/thunderbird/thunderbird-android/pull/11105",""
"main","11098","2026-06-08","wmontwe","chore(deps): bump dependencies","Exclude","-","THUNDERBIRD_21_0b1","-","23b599c03fd02cced9e997d74150b0a2777162b0","https://github.com/thunderbird/thunderbird-android/pull/11098",""
"main","11113","2026-06-09","wmontwe","feat: add core UI testing","Exclude","-","THUNDERBIRD_21_0b1","-","07cf9f698cbde668194dabe5b798fbce4016fc2e","https://github.com/thunderbird/thunderbird-android/pull/11113",""
"main","11126","2026-06-09","app/dependabot","chore(deps): bump ch.qos.logback:logback-classic from 1.5.33 to 1.5.34","Exclude","-","THUNDERBIRD_21_0b1","-","110d4aab5d50c70a1aba208bf5fcc10636392281","https://github.com/thunderbird/thunderbird-android/pull/11126",""
"main","11123","2026-06-09","app/github-actions","chore(i18n): translations update from Weblate","Include","-","THUNDERBIRD_21_0b1","-","d1bc8faa2f7d0bd8d6e6c98122a252c01858f67e","https://github.com/thunderbird/thunderbird-android/pull/11123",""
"main","10800","2026-06-09","untitaker","feat(settings): animation setting inherits systemwide settings","Include","-","THUNDERBIRD_21_0b1","-","4f43a54e8dbdcf96c37d1ae8b3cb9061dbbc969e","https://github.com/thunderbird/thunderbird-android/pull/10800",""
"main","10942","2026-06-09","wmontwe","refactor: core UI common","Exclude","-","THUNDERBIRD_21_0b1","-","86d31378637916061aab7330a9f4695839671bea","https://github.com/thunderbird/thunderbird-android/pull/10942",""
"main","11117","2026-06-09","wmontwe","refactor: dependency setup","Exclude","-","THUNDERBIRD_21_0b1","-","86d31378637916061aab7330a9f4695839671bea","https://github.com/thunderbird/thunderbird-android/pull/11117",""
"main","11012","2026-06-10","shamim-emon","Modernize Composition defaults Screen","Include","-","THUNDERBIRD_21_0b1","-","fcaa3b76aadf9c859867ee2bb7f0f6ab8a3a7b2a","https://github.com/thunderbird/thunderbird-android/pull/11012",""
"main","11032","2026-06-11","numericOverflow","fix: 9142 search results disappearing","Include","-","THUNDERBIRD_21_0b1","-","8cdcba5eac7b0d6ac8321802d833e2a1c4e9d5b3","https://github.com/thunderbird/thunderbird-android/pull/11032",""
"main","11118","2026-06-12","mvanhorn","fix: stop linkifier from swallowing trailing punctuation in URLs","Include","-","THUNDERBIRD_21_0b1","-","74f7feb6e877cd452c89d1d9cde38f978838c341","https://github.com/thunderbird/thunderbird-android/pull/11118",""
"main","11131","2026-06-12","wmontwe","refactor: design system to kmp","Exclude","-","THUNDERBIRD_21_0b1","-","570c154f20e2f4c8a371ac21ed732817eb3c74a6","https://github.com/thunderbird/thunderbird-android/pull/11131",""
"main","11082","2026-06-12","rafaeltonholo","fix(message-reader): inlined image not displaying","Include","-","THUNDERBIRD_21_0b1","-","ede11e53aad3a78158a9096f0350b67f31eb2a1c","https://github.com/thunderbird/thunderbird-android/pull/11082",""
"main","11044","2026-06-16","shamim-emon","feat: modernize FetchingMailSettings","Include","-","THUNDERBIRD_21_0b1","-","4d9d6598c41437d1c7f89e968e0b0cc7255373ef","https://github.com/thunderbird/thunderbird-android/pull/11044",""
"main","11135","2026-06-16","app/github-actions","chore(i18n): translations update from Weblate","Include","-","THUNDERBIRD_21_0b1","-","3d69ab5681a029c3bd5fedcc1b2aaada4c10476b","https://github.com/thunderbird/thunderbird-android/pull/11135",""
"main","11120","2026-06-16","stephenking314","Automatically generate contributor list for releases","Exclude","-","THUNDERBIRD_21_0b1","-","c9593549fd008583b31e420a5511c4ededa488e5","https://github.com/thunderbird/thunderbird-android/pull/11120",""
"main","11149","2026-06-17","wmontwe","fix(webview): prevent crash by disabling webview hardware layer","Include","-","THUNDERBIRD_21_0b1","-","892670b37798df3fe2404d315b9ba0c18e884d7b","https://github.com/thunderbird/thunderbird-android/pull/11149",""
"main","11146","2026-06-17","app/dependabot","chore(deps): bump github/codeql-action from 4.36.0 to 4.36.2","Exclude","-","THUNDERBIRD_21_0b1","-","f68f3e8f5b365dd981322120adf4e2b6904520a2","https://github.com/thunderbird/thunderbird-android/pull/11146",""
"main","11154","2026-06-18","wmontwe","fix: relative date format crash","Include","-","THUNDERBIRD_21_0b1","-","57187a692ba0ea501a7250fb695f66e79bc84eff","https://github.com/thunderbird/thunderbird-android/pull/11154",""
"main","11072","2026-06-18","wmontwe","docs: add engineering section","Exclude","-","THUNDERBIRD_21_0b1","-","8417c5d479a412a12fce22a96d8319fee8804866","https://github.com/thunderbird/thunderbird-android/pull/11072",""
"main","11125","2026-06-18","app/dependabot","chore(deps): bump actions/checkout from 6.0.2 to 6.0.3","Exclude","-","THUNDERBIRD_21_0b1","-","b7b84d89ec8d26156c48bad936c026d3aca9c8e3","https://github.com/thunderbird/thunderbird-android/pull/11125",""
"main","11161","2026-06-18","stephenking314","Bump versionName to 22.0","Review","-","-","-","e8e425411fb119d3d8d3f5594e052371d5b9681a","https://github.com/thunderbird/thunderbird-android/pull/11161",""
"main","11129","2026-06-18","mohitsatr","fix: printed header uses US date/time format rather than the device locale","Include","-","-","-","cecb0f4d13168ed0e1c24927a6c5d64891ae54aa","https://github.com/thunderbird/thunderbird-android/pull/11129",""
"main","11147","2026-06-19","app/dependabot","chore(deps): bump okhttp from 5.3.2 to 5.4.0","Exclude","-","-","-","727b07ac6e856af188518f2ef5e60c28ac835c1e","https://github.com/thunderbird/thunderbird-android/pull/11147",""
"main","11111","2026-06-19","mohitsatr","refactor: convert AttachmentController.java to .kt","Exclude","-","-","-","8174390c9a6f5400aeb3025b0a9ec63f702b51fa","https://github.com/thunderbird/thunderbird-android/pull/11111",""
"main","11138","2026-06-19","rafaeltonholo","feat(thundermail): add account thundermail interim screen","Exclude","-","-","-","2d2740384dc293ecbb3c69397b7c6b8d6448c0b2","https://github.com/thunderbird/thunderbird-android/pull/11138",""
"main","10919","2026-06-19","frabera","fix(message-extractor): always convert text from html for previews","Include","-","-","-","ca0c48be0ca9a8088998eedbf2b2da5d3ba9ffea","https://github.com/thunderbird/thunderbird-android/pull/10919",""
"main","11132","2026-06-19","wmontwe","fix: gradle configuration cache issues","Exclude","-","-","-","6840e9b7d94b33f3bb6da845d631f1d057bb269f","https://github.com/thunderbird/thunderbird-android/pull/11132",""
"main","11165","2026-06-22","wmontwe","fix: dependabot config","Exclude","-","-","-","3fb56ad275baddda1f835c652db7ecdc6a57f4cd","https://github.com/thunderbird/thunderbird-android/pull/11165",""
"main","11170","2026-06-22","app/dependabot","chore(deps): bump io.insert-koin:koin-bom from 4.2.1 to 4.2.2","Exclude","-","-","-","675ac862a2d9a3b9e9e6eed8eba914aa6fb6bfb6","https://github.com/thunderbird/thunderbird-android/pull/11170",""
"main","11175","2026-06-22","stephenking314","fix(CI): Add missing GITHUB_TOKEN for contributor_list generation","Exclude","-","-","-","ac5b9826013c747e2f95a041ff1042953f8e2731","https://github.com/thunderbird/thunderbird-android/pull/11175",""
"main","11143","2026-06-23","wmontwe","chore(deps): remove mokkery dependency","Exclude","-","-","-","740da0b57e62c3ffafb97f5880db05c2deb01ed3","https://github.com/thunderbird/thunderbird-android/pull/11143",""
"main","11167","2026-06-23","wmontwe","chore(deps): bump detekt","Exclude","-","-","-","ddb51d91adcd4864e7af56dbf87e7bd861bcafa2","https://github.com/thunderbird/thunderbird-android/pull/11167",""
"main","11166","2026-06-23","coreycb","chore(ci): Group dependabot PRs for actions","Exclude","-","-","-","af7d7bd2f718ed9c51e98133dc4977c8f83aa767","https://github.com/thunderbird/thunderbird-android/pull/11166",""
"main","11073","2026-06-24","wmontwe","docs: add rfc changelog system replacement","Exclude","-","-","-","fc11203001974063794eb55c4b1b9409480c560d","https://github.com/thunderbird/thunderbird-android/pull/11073",""
"main","11181","2026-06-24","wmontwe","fix: detekt all violations","Exclude","-","-","-","61d9dd75fee4b6e7c43119a9f68e5d3f2745176f","https://github.com/thunderbird/thunderbird-android/pull/11181",""
"main","11140","2026-06-25","wmontwe","feat: add components for bolt","Exclude","-","-","-","eeaa9e40ea890eb8e669f55932c1ba323a26f24a","https://github.com/thunderbird/thunderbird-android/pull/11140",""
"main","11192","2026-06-25","wmontwe","chore(deps): bump Gradle 9.5.1 -> 9.6.0","Exclude","-","-","-","90adabc90f17be7b826c6fe674da8e7a57a45844","https://github.com/thunderbird/thunderbird-android/pull/11192",""
"main","11003","2026-06-25","mvanhorn","fix(ui): add spacing between items on the headers screen","Include","-","-","-","2a2c58752ae71ea45a22b664ebcb694b1fc1b56a","https://github.com/thunderbird/thunderbird-android/pull/11003",""
"main","11171","2026-06-25","app/dependabot","chore(deps): bump org.jetbrains.kotlinx:kotlinx-collections-immutable from 0.4.0 to 0.5.0","Exclude","-","-","-","18708eb5dd28adba1788fcd9d9ad0211a537e7c6","https://github.com/thunderbird/thunderbird-android/pull/11171",""
"main","11190","2026-06-25","dani-zilla","feat(message-list): adds an indicator to the selected sort type","Include","-","-","-","9da41ac42cb5fa6cc95f079f81f00937ef51f97c","https://github.com/thunderbird/thunderbird-android/pull/11190",""
"main","11141","2026-06-26","wmontwe","refactor: move catalog to components","Exclude","-","-","-","2815a8f9fe0b2c011389a161336ba13cc59ebf71","https://github.com/thunderbird/thunderbird-android/pull/11141",""
"main","11182","2026-06-26","app/dependabot","chore(deps): bump com.diffplug.spotless from 8.6.0 to 8.7.0","Exclude","-","-","-","e6eff8c27579233c99d82f1e4e02e61ea8177fb0","https://github.com/thunderbird/thunderbird-android/pull/11182",""
"main","11187","2026-06-29","shamim-emon","feat: add Script to Convert Historical Changelog Data from XML to JSON","Include","-","-","-","8e38c2213654cd958c95b6059027bb76b24bbe41","https://github.com/thunderbird/thunderbird-android/pull/11187",""
"main","11163","2026-06-29","mohitsatr","test: add unit test for AttachmentController","Exclude","-","-","-","f909a4a3796a8c3191a610cdb8641b9e25c092f3","https://github.com/thunderbird/thunderbird-android/pull/11163",""
"main","11201","2026-06-29","rafaeltonholo","fix(account-settings): colour picker crashing by 'infinity maximum height constraints'","Include","-","-","-","d9cfd9c3dae98ed3576ed134dff29cf417f6d6ef","https://github.com/thunderbird/thunderbird-android/pull/11201",""
"main","11152","2026-06-29","himu-gupta","fix(ui): use selected account for manage folders","Include","-","-","-","19d12c6ac5089609469b991df986b42f8a1bba16","https://github.com/thunderbird/thunderbird-android/pull/11152",""
"main","11203","2026-06-29","dani-zilla","fix: welcome screen on small display","Include","-","-","-","9149955334192ddcb6c3d2cedcb105620de4b4e2","https://github.com/thunderbird/thunderbird-android/pull/11203",""
"main","11227","2026-06-30","TusharBhatia34","fix: account general settings select image button in dark mode","Include","-","-","-","a568869118faa2e974349fd23a07d2a1d0dfad8d","https://github.com/thunderbird/thunderbird-android/pull/11227",""
"main","11228","2026-06-30","app/dependabot","chore(deps): bump ch.qos.logback:logback-classic from 1.5.34 to 1.5.35","Exclude","-","-","-","7c20667142bf27cbcc9a3111e2d4f16c3e0fe7b2","https://github.com/thunderbird/thunderbird-android/pull/11228",""
"beta","11088","2026-06-03","rafaeltonholo","uplift(beta): feat: enable Thundermail onboarding in release builds (#11087)","Exclude","-","THUNDERBIRD_20_0b2","THUNDERBIRD_20_0","fa50bbce2cfc45c69c59f46bce579adbdc9fa07f","https://github.com/thunderbird/thunderbird-android/pull/11088",""
"beta","11100","2026-06-04","rafaeltonholo","uplift(beta): refactor(migration): replace NoOpMigrationManager with K9MigrationManager using QrCodeScannerActivityContract (#11099)","Exclude","-","THUNDERBIRD_20_0b2","THUNDERBIRD_20_0","3cbc82cb4fd0c48a6f58a7f63bb8dc87920c233b","https://github.com/thunderbird/thunderbird-android/pull/11100",""
"beta","11108","2026-06-04","coreycb","uplift(beta): feat(ci): automate versionName bump for point release i…","Exclude","-","THUNDERBIRD_21_0b1","THUNDERBIRD_20_0","5eb1124e792df157bd20db1f7cb8ed9b293f9a68","https://github.com/thunderbird/thunderbird-android/pull/11108",""
"beta","11177","2026-06-25","stephenking314","fix(CI): Add missing GITHUB_TOKEN for contributor_list generation","Exclude","-","THUNDERBIRD_21_0b2","-","24554b26a9c85bc31b47c1f196ab519404283a8f","https://github.com/thunderbird/thunderbird-android/pull/11177",""
"beta","11221","2026-06-29","wmontwe","uplift(beta): fix(ui): use selected account for manage folders (#11152)","Include","-","THUNDERBIRD_21_0b2","-","e3d397b20f4a4906d2654a524726399a2eebee42","https://github.com/thunderbird/thunderbird-android/pull/11221",""
"beta","11220","2026-06-29","rafaeltonholo","uplift(beta): fix(account-settings): colour picker crashing by 'infinity maximum height constraints' (#11201)","Exclude","-","THUNDERBIRD_21_0b2","-","98b62ab283bca3f6aa855d826db7dd7a06ba20ad","https://github.com/thunderbird/thunderbird-android/pull/11220",""
"release","11089","2026-06-03","rafaeltonholo","feat: enable Thundermail onboarding in release builds (#11087)","Exclude","-","-","THUNDERBIRD_19_1","15834662cc6a1bd24e8dc72580fba00fcb58a32b","https://github.com/thunderbird/thunderbird-android/pull/11089",""
"release","11101","2026-06-04","rafaeltonholo","uplift(release): refactor(migration): replace NoOpMigrationManager with K9MigrationManager using QrCodeScannerActivityContract (#11099)","Exclude","-","-","THUNDERBIRD_19_2","47aa2edea364823b7e62e506f3a33e978a9cba93","https://github.com/thunderbird/thunderbird-android/pull/11101",""
"release","11107","2026-06-04","coreycb","uplift(release): feat(ci): automate versionName bump for point releas…","Exclude","-","-","THUNDERBIRD_20_0","339b8d38b004b2ec558e9b9d4435416237557393","https://github.com/thunderbird/thunderbird-android/pull/11107",""
"release","11150","2026-06-22","stephenking314","uplift(release): Initial contributor list script","Exclude","-","-","THUNDERBIRD_20_0","8dc8908211f8f9b6f80025f3dcd17941b52e0118","https://github.com/thunderbird/thunderbird-android/pull/11150",""
"release","11176","2026-06-22","stephenking314","fix(CI): Add missing GITHUB_TOKEN for contributor_list generation","Exclude","-","-","THUNDERBIRD_20_0","c93c3dd3e8b437c09de421760c42327780e18b3d","https://github.com/thunderbird/thunderbird-android/pull/11176",""
"release","11219","2026-06-29","wmontwe","uplift(release): fix(webview): prevent crash by disabling webview hardware layer (#11149)","Include","-","-","Not released yet","ac57beed4879e6ab54a23d3303254209f6d0240e","https://github.com/thunderbird/thunderbird-android/pull/11219",""
"release","11217","2026-06-29","wmontwe","uplift(release): fix: relative date format crash (#11154)","Include","-","-","Not released yet","9f189cc31c3bf5c0b6d8002bafeb0125ffbcedaa","https://github.com/thunderbird/thunderbird-android/pull/11217",""
